round,pick,overall_pick,team,original_pick_owner,acquired_via,player_name,player_uid,position,school,final_grade,round_value,pick_score,selection_mode,softmax_temperature,team_athletic_bias_enabled,team_athletic_fit_modifier,team_athletic_target_ras,player_athletic_proxy,player_athletic_source,team_athletic_tier,team_athletic_threshold_mode,team_athletic_threshold_confidence,team_athletic_bias_reason,recent_pos_investment_modifier,recent_pos_investment_capital_score,recent_pos_investment_y1_r1_count,recent_pos_investment_y1_r12_count,recent_pos_investment_y2_r1_count,recent_pos_investment_best_pick_recent,recent_pos_investment_reason,intra_draft_pos_modifier,intra_draft_pos_count_before,intra_draft_pos_first_round_taken,intra_draft_pos_reason,position_demand_modifier,position_demand_target_total,position_demand_expected_to_date,position_demand_picked_before,position_demand_max_cap,position_demand_need_rank,position_demand_pressure,position_demand_reason,qb_realism_modifier,qb_realism_starter_quality,qb_realism_future_need_1y,qb_realism_future_need_2y,qb_realism_pressure,qb_realism_need_rank,qb_realism_y1_r1_count,qb_realism_best_pick_recent,qb_realism_reason,position_value_curve_modifier,position_value_curve_reason,position_value_curve_tier,position_value_curve_elite_gate,position_value_modifier,pick_driver_top5,pick_driver_1_code,pick_driver_1_value,pick_driver_1_reason,pick_driver_2_code,pick_driver_2_value,pick_driver_2_reason,pick_driver_3_code,pick_driver_3_value,pick_driver_3_reason,pick_driver_4_code,pick_driver_4_value,pick_driver_4_reason,pick_driver_5_code,pick_driver_5_value,pick_driver_5_reason
1,32,32,SEA,SEA,,Caleb Tiernan,327-caleb-tiernan,OT,Northwestern Wildcats,80.06,Round 3-4,0.6586,top,,0,0.0,,,none,,,,disabled,-0.0078,0.13,0,0,0,179,capital_decay_only,0.0,0,,none,0.0665,1,0.25,0,2,1,0.215,under_target|need1_early_push,0.0,,,,,,0,,none,0.0,none,,,0.03,need:+0.3408:need=1.0|demand=under_target|need1_early_push|value:+0.3255:board=0.51|run=0.0|scarcity=0.3|investment:-0.0078:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|athletic_fit:+0.0000:disabled,need,0.3408,need=1.0|demand=under_target|need1_early_push,value,0.3255,board=0.51|run=0.0|scarcity=0.3,investment,-0.0078,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none,athletic_fit,0.0,disabled
2,1,33,NYJ,NYJ,,Olaivavega Ioane,309-olaivavega-ioane,IOL,Penn State Nittany Lions,82.47,Round 2-3,0.5675,top,,0,0.0,,,none,,,,disabled,-0.021,0.35,0,0,0,43,capital_decay_only,0.0,0,,none,0.0,0,0.0,0,2,4,0.559,on_track,0.0,,,,,,0,,none,-0.0428,round2_curve,moderate,grade<89.2&rank>16,0.0089,value:+0.5010:board=0.84|run=0.15|scarcity=0.3|need:+0.1303:need=0.15|demand=on_track|guardrail:-0.0428:intra=none|curve=round2_curve|qb=none|investment:-0.0210:capital_decay_only|athletic_fit:+0.0000:disabled,value,0.501,board=0.84|run=0.15|scarcity=0.3,need,0.1303,need=0.15|demand=on_track,guardrail,-0.0428,intra=none|curve=round2_curve|qb=none,investment,-0.021,capital_decay_only,athletic_fit,0.0,disabled
2,2,34,ARI,ARI,,Ty Simpson,314-ty-simpson,QB,Alabama Crimson Tide,79.67,Round 4-5,0.5087,top,,0,0.0,,,none,,,,disabled,-0.0056,0.07,0,0,0,139,capital_decay_only,0.0,0,,none,0.0,0,0.0,0,1,4,0.697,on_track,-0.0028,0.6038,1.0,0.45,0.6966,4,0,139,none,0.0,none,,,0.0256,value:+0.3717:board=0.43|run=0.646|scarcity=0.9|need:+0.1453:need=0.15|demand=on_track|investment:-0.0056:capital_decay_only|guardrail:-0.0028:intra=none|curve=none|qb=none|athletic_fit:+0.0000:disabled,value,0.3717,board=0.43|run=0.646|scarcity=0.9,need,0.1453,need=0.15|demand=on_track,investment,-0.0056,capital_decay_only,guardrail,-0.0028,intra=none|curve=none|qb=none,athletic_fit,0.0,disabled
2,3,35,TEN,TEN,,Nyck Harbor,589-nyck-harbor,WR,South Carolina,81.6,Round 2-3,0.6395,top,,0,0.0,,,none,,,,disabled,-0.0321,0.535,0,0,0,103,capital_decay_only,0.0,0,,none,0.0243,1,0.34,0,3,2,0.358,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.4315:board=0.71|run=0.41|scarcity=0.0|need:+0.2401:need=0.72|demand=under_target|investment:-0.0321:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|athletic_fit:+0.0000:disabled,value,0.4315,board=0.71|run=0.41|scarcity=0.0,need,0.2401,need=0.72|demand=under_target,investment,-0.0321,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none,athletic_fit,0.0,disabled
2,4,36,LV,LV,,C.J. Allen,40-c.j.-allen,LB,Georgia,81.75,Round 2-3,0.5379,top,,0,0.0,,,none,,,,disabled,-0.0124,0.206,0,0,0,148,capital_decay_only,0.0,0,,none,0.0194,1,0.24,0,3,4,0.673,under_target,0.0,,,,,,0,,none,-0.0351,round2_curve,moderate,grade<89.0&rank>16,0.0,value:+0.4371:board=0.76|run=0.191|scarcity=0.0|need:+0.1482:need=0.15|demand=under_target|guardrail:-0.0351:intra=none|curve=round2_curve|qb=none|investment:-0.0124:capital_decay_only|athletic_fit:+0.0000:disabled,value,0.4371,board=0.76|run=0.191|scarcity=0.0,need,0.1482,need=0.15|demand=under_target,guardrail,-0.0351,intra=none|curve=round2_curve|qb=none,investment,-0.0124,capital_decay_only,athletic_fit,0.0,disabled
2,5,37,NYG,NYG,,Mikail Kamara,360-mikail-kamara,EDGE,Indiana Hoosiers,80.92,Round 2-3,0.5236,top,,0,0.0,,,none,,,,disabled,0.0,0.0,0,0,0,,none,0.0,0,,none,0.0,0,0.0,0,3,4,0.373,on_track,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.3783:board=0.64|run=0.262|scarcity=0.0|need:+0.1453:need=0.15|demand=on_track|guardrail:+0.0000:intra=none|curve=none|qb=none|investment:+0.0000:none|athletic_fit:+0.0000:disabled,value,0.3783,board=0.64|run=0.262|scarcity=0.0,need,0.1453,need=0.15|demand=on_track,guardrail,0.0,intra=none|curve=none|qb=none,investment,0.0,none,athletic_fit,0.0,disabled
2,6,38,HOU,WAS,HOU g WAS (L Tunsil),Josiah Trotter,333-josiah-trotter,LB,Missouri Tigers,81.68,Round 2-3,0.5783,top,,0,0.0,,,none,,,,disabled,-0.0081,0.135,0,0,0,167,capital_decay_only,0.0,0,,none,0.0223,1,0.29,0,3,3,0.586,under_target,0.0,,,,,,0,,none,-0.0363,round2_curve,moderate,grade<89.0&rank>16,0.0,value:+0.4220:board=0.74|run=0.15|scarcity=0.0|need:+0.2006:need=0.48|demand=under_target|guardrail:-0.0363:intra=none|curve=round2_curve|qb=none|investment:-0.0081:capital_decay_only|athletic_fit:+0.0000:disabled,value,0.422,board=0.74|run=0.15|scarcity=0.0,need,0.2006,need=0.48|demand=under_target,guardrail,-0.0363,intra=none|curve=round2_curve|qb=none,investment,-0.0081,capital_decay_only,athletic_fit,0.0,disabled
2,7,39,CLE,CLE,,J.C. Davis,372-j.c.-davis,OT,Illinois Fighting Illini,79.62,Round 4-5,0.5449,top,,0,0.0,,,none,,,,disabled,-0.0066,0.11,0,0,0,111,capital_decay_only,0.0,0,,none,0.0227,1,0.29,0,2,3,0.627,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0199,value:+0.3490:board=0.42|run=0.681|scarcity=0.6|need:+0.2025:need=0.48|demand=under_target|investment:-0.0066:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|athletic_fit:+0.0000:disabled,value,0.349,board=0.42|run=0.681|scarcity=0.6,need,0.2025,need=0.48|demand=under_target,investment,-0.0066,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none,athletic_fit,0.0,disabled
2,8,40,KC,KC,,Emmanuel Pregnon,320-emmanuel-pregnon,IOL,Oregon Ducks,81.61,Round 2-3,0.5234,top,,0,0.0,,,none,,,,disabled,-0.0086,0.144,0,0,0,159,capital_decay_only,0.0,0,,none,0.0,0,0.0,0,2,4,0.181,on_track,0.0,,,,,,0,,none,-0.0524,round2_curve,moderate,grade<89.2&rank>16,0.0089,value:+0.4541:board=0.72|run=0.191|scarcity=0.6|need:+0.1303:need=0.15|demand=on_track|guardrail:-0.0524:intra=none|curve=round2_curve|qb=none|investment:-0.0086:capital_decay_only|athletic_fit:+0.0000:disabled,value,0.4541,board=0.72|run=0.191|scarcity=0.6,need,0.1303,need=0.15|demand=on_track,guardrail,-0.0524,intra=none|curve=round2_curve|qb=none,investment,-0.0086,capital_decay_only,athletic_fit,0.0,disabled
2,9,41,CIN,CIN,,Colton Hood,322-colton-hood,CB,Tennessee Volunteers,80.04,Round 3-4,0.5497,top,,0,0.0,,,none,,,,disabled,-0.0265,0.441,0,0,0,60,capital_decay_only,0.0,0,,none,0.0267,1,0.34,0,3,2,0.596,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.3201:board=0.49|run=0.506|scarcity=0.0|need:+0.2560:need=0.72|demand=under_target|investment:-0.0265:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|athletic_fit:+0.0000:disabled,value,0.3201,board=0.49|run=0.506|scarcity=0.0,need,0.256,need=0.72|demand=under_target,investment,-0.0265,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none,athletic_fit,0.0,disabled
2,10,42,NO,NO,,Keldric Faulk,14-keldric-faulk,EDGE,Auburn,80.78,Round 2-3,0.63,top,,0,0.0,,,none,,,,disabled,-0.021,0.35,0,0,0,40,capital_decay_only,0.0,0,,none,0.0242,1,0.34,0,3,2,0.354,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.3975:board=0.63|run=0.51|scarcity=0.0|need:+0.2535:need=0.72|demand=under_target|investment:-0.0210:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|athletic_fit:+0.0000:disabled,value,0.3975,board=0.63|run=0.51|scarcity=0.0,need,0.2535,need=0.72|demand=under_target,investment,-0.021,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none,athletic_fit,0.0,disabled
2,11,43,MIA,MIA,,Akheem Mesidor,313-akheem-mesidor,EDGE,Miami (FL) Hurricanes,80.12,Round 3-4,0.5183,top,,0,0.0,,,none,,,,disabled,0.0,0.0,0,0,0,,none,0.0,0,,none,0.0,0,0.0,0,3,4,0.353,on_track,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.3681:board=0.53|run=0.616|scarcity=0.3|need:+0.1501:need=0.15|demand=on_track|guardrail:+0.0000:intra=none|curve=none|qb=none|investment:+0.0000:none|athletic_fit:+0.0000:disabled,value,0.3681,board=0.53|run=0.616|scarcity=0.3,need,0.1501,need=0.15|demand=on_track,guardrail,0.0,intra=none|curve=none|qb=none,investment,0.0,none,athletic_fit,0.0,disabled
2,12,44,NYJ,DAL,NYJ g DAL (Q Williams),Emmanuel McNeil-Warren,315-emmanuel-mcneil-warren,S,Toledo Rockets,80.55,Round 3-4,0.523,top,,0,0.0,,,none,,,,disabled,-0.0158,0.263,0,0,0,130,capital_decay_only,0.0,0,,none,0.0219,1,0.29,0,2,3,0.532,under_target,0.0,,,,,,0,,none,-0.046,round2_curve,strong,grade<89.1&rank>14,0.0,value:+0.3695:board=0.59|run=0.15|scarcity=0.6|need:+0.2152:need=0.48|demand=under_target|guardrail:-0.0460:intra=none|curve=round2_curve|qb=none|investment:-0.0158:capital_decay_only|athletic_fit:+0.0000:disabled,value,0.3695,board=0.59|run=0.15|scarcity=0.6,need,0.2152,need=0.48|demand=under_target,guardrail,-0.046,intra=none|curve=round2_curve|qb=none,investment,-0.0158,capital_decay_only,athletic_fit,0.0,disabled
2,13,45,BAL,BAL,,Rueben Bain Jr.,301-rueben-bain-jr.,EDGE,Miami (FL) Hurricanes,80.06,Round 3-4,0.508,top,,0,0.0,,,none,,,,disabled,0.0,0.0,0,0,0,,none,0.0,0,,none,0.0,0,0.0,0,3,4,0.361,on_track,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.3626:board=0.52|run=0.616|scarcity=0.3|need:+0.1453:need=0.15|demand=on_track|guardrail:+0.0000:intra=none|curve=none|qb=none|investment:+0.0000:none|athletic_fit:+0.0000:disabled,value,0.3626,board=0.52|run=0.616|scarcity=0.3,need,0.1453,need=0.15|demand=on_track,guardrail,0.0,intra=none|curve=none|qb=none,investment,0.0,none,athletic_fit,0.0,disabled
2,14,46,TB,TB,,Peter Woods,4-peter-woods,DT,Clemson,80.58,Round 3-4,0.4755,top,,0,0.0,,,none,,,,disabled,-0.0375,0.625,0,0,0,19,capital_decay_only,0.0,0,,none,0.0173,1,0.24,0,2,4,0.387,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.3669:board=0.6|run=0.369|scarcity=0.0|need:+0.1462:need=0.15|demand=under_target|investment:-0.0375:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|athletic_fit:+0.0000:disabled,value,0.3669,board=0.6|run=0.369|scarcity=0.0,need,0.1462,need=0.15|demand=under_target,investment,-0.0375,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none,athletic_fit,0.0,disabled
2,15,47,IND,IND,,Deion Burks,353-deion-burks,WR,Oklahoma Sooners,80.71,Round 2-3,0.4855,top,,0,0.0,,,none,,,,disabled,-0.0442,0.737,0,0,0,52,capital_decay_only,0.0,0,,none,0.0185,1,0.24,0,3,4,0.546,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.3659:board=0.61|run=0.304|scarcity=0.0|need:+0.1638:need=0.15|demand=under_target|investment:-0.0442:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|athletic_fit:+0.0000:disabled,value,0.3659,board=0.61|run=0.304|scarcity=0.0,need,0.1638,need=0.15|demand=under_target,investment,-0.0442,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none,athletic_fit,0.0,disabled
2,16,48,ATL,ATL,,CJ Daniels,343-cj-daniels,WR,Miami (FL) Hurricanes,80.37,Round 3-4,0.5394,top,,0,0.0,,,none,,,,disabled,-0.0039,0.065,0,0,0,187,capital_decay_only,0.0,0,,none,0.0221,1,0.29,0,3,3,0.563,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.3414:board=0.56|run=0.334|scarcity=0.0|need:+0.2019:need=0.48|demand=under_target|investment:-0.0039:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|athletic_fit:+0.0000:disabled,value,0.3414,board=0.56|run=0.334|scarcity=0.0,need,0.2019,need=0.48|demand=under_target,investment,-0.0039,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none,athletic_fit,0.0,disabled
2,17,49,DET,DET,,Zachariah Branch,266-zachariah-branch,WR,Georgia,80.14,Round 3-4,0.4325,top,,0,0.0,,,none,,,,disabled,-0.0282,0.47,0,0,0,70,capital_decay_only,0.0,0,,none,0.0,0,0.0,0,3,4,0.225,on_track,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.3304:board=0.54|run=0.334|scarcity=0.0|need:+0.1303:need=0.15|demand=on_track|investment:-0.0282:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|athletic_fit:+0.0000:disabled,value,0.3304,board=0.54|run=0.334|scarcity=0.0,need,0.1303,need=0.15|demand=on_track,investment,-0.0282,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none,athletic_fit,0.0,disabled
2,18,50,MIN,MIN,,Cashius Howell,306-cashius-howell,EDGE,Texas A&M Aggies,79.99,Round 4-5,0.4647,top,,0,0.0,,,none,,,,disabled,0.0,0.0,0,0,0,,none,0.0,0,,none,0.0,0,0.0,0,3,4,0.355,on_track,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.3194:board=0.48|run=0.404|scarcity=0.3|need:+0.1453:need=0.15|demand=on_track|guardrail:+0.0000:intra=none|curve=none|qb=none|investment:+0.0000:none|athletic_fit:+0.0000:disabled,value,0.3194,board=0.48|run=0.404|scarcity=0.3,need,0.1453,need=0.15|demand=on_track,guardrail,0.0,intra=none|curve=none|qb=none,investment,0.0,none,athletic_fit,0.0,disabled
2,19,51,CAR,CAR,,DJ McKinney,35-dj-mckinney,CB,Colorado,79.47,Round 4-5,0.4807,top,,0,0.0,,,none,,,,disabled,-0.0061,0.101,0,0,0,157,capital_decay_only,0.0,0,,none,0.0187,1,0.29,0,3,3,0.162,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.2733:board=0.39|run=0.588|scarcity=0.0|need:+0.2135:need=0.48|demand=under_target|investment:-0.0061:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|athletic_fit:+0.0000:disabled,value,0.2733,board=0.39|run=0.588|scarcity=0.0,need,0.2135,need=0.48|demand=under_target,investment,-0.0061,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none,athletic_fit,0.0,disabled
2,20,52,GB,GB,,Lorenzo Styles Jr.,225-lorenzo-styles-jr.,CB,Ohio State,79.39,Round 4-5,0.5775,top,,0,0.0,,,none,,,,disabled,-0.008,0.133,0,0,0,232,capital_decay_only,0.0,0,,none,0.0774,1,0.41,0,3,1,0.232,under_target|need1_early_push,0.0,,,,,,0,,none,0.0,none,,,0.0,need:+0.3488:need=1.0|demand=under_target|need1_early_push|value:+0.2368:board=0.33|run=0.552|scarcity=0.0|investment:-0.0080:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|athletic_fit:+0.0000:disabled,need,0.3488,need=1.0|demand=under_target|need1_early_push,value,0.2368,board=0.33|run=0.552|scarcity=0.0,investment,-0.008,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none,athletic_fit,0.0,disabled
2,21,53,PIT,PIT,,Chris Brazzell II,345-chris-brazzell-ii,WR,Tennessee Volunteers,80.06,Round 3-4,0.487,top,,0,0.0,,,none,,,,disabled,-0.0164,0.274,0,0,0,84,capital_decay_only,0.0,0,,none,0.0193,1,0.29,0,3,3,0.229,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.3043:board=0.5|run=0.292|scarcity=0.0|need:+0.1991:need=0.48|demand=under_target|investment:-0.0164:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|athletic_fit:+0.0000:disabled,value,0.3043,board=0.5|run=0.292|scarcity=0.0,need,0.1991,need=0.48|demand=under_target,investment,-0.0164,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none,athletic_fit,0.0,disabled
2,22,54,PHI,PHI,,Austin Barber,27-austin-barber,OT,Florida,79.41,Round 4-5,0.4707,top,,0,0.0,,,none,,,,disabled,-0.0222,0.37,0,0,0,65,capital_decay_only,0.0,0,,none,0.0224,1,0.29,0,2,3,0.597,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0199,value:+0.2852:board=0.37|run=0.469|scarcity=0.3|need:+0.2076:need=0.48|demand=under_target|investment:-0.0222:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|athletic_fit:+0.0000:disabled,value,0.2852,board=0.37|run=0.469|scarcity=0.3,need,0.2076,need=0.48|demand=under_target,investment,-0.0222,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none,athletic_fit,0.0,disabled
2,23,55,LAC,LAC,,R Mason Thomas,30-r-mason-thomas,EDGE,Oklahoma,79.81,Round 4-5,0.4311,top,,0,0.0,,,none,,,,disabled,0.0,0.0,0,0,0,,none,0.0,0,,none,0.0,0,0.0,0,3,4,0.351,on_track,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.2858:board=0.45|run=0.232|scarcity=0.3|need:+0.1453:need=0.15|demand=on_track|guardrail:+0.0000:intra=none|curve=none|qb=none|investment:+0.0000:none|athletic_fit:+0.0000:disabled,value,0.2858,board=0.45|run=0.232|scarcity=0.3,need,0.1453,need=0.15|demand=on_track,guardrail,0.0,intra=none|curve=none|qb=none,investment,0.0,none,athletic_fit,0.0,disabled
2,24,56,JAX,JAX,,Takye Heath,42-takye-heath,CB,Georgia Tech,79.34,Round 4-5,0.5495,top,,0,0.0,,,none,,,,disabled,-0.0479,0.799,0,0,0,88,capital_decay_only,0.0,0,,none,0.1101,2,0.81,0,3,1,0.447,under_target|need1_early_push,0.0,,,,,,0,,none,0.0,none,,,0.0,need:+0.3877:need=1.0|demand=under_target|need1_early_push|value:+0.2096:board=0.3|run=0.446|scarcity=0.0|investment:-0.0479:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|athletic_fit:+0.0000:disabled,need,0.3877,need=1.0|demand=under_target|need1_early_push,value,0.2096,board=0.3|run=0.446|scarcity=0.0,investment,-0.0479,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none,athletic_fit,0.0,disabled
2,25,57,CHI,CHI,,Eugene Asante,94-eugene-asante,LB,Auburn,80.76,Round 2-3,0.4524,top,,0,0.0,,,none,,,,disabled,-0.0174,0.29,0,0,0,132,capital_decay_only,0.0,0,,none,0.0186,1,0.24,0,3,4,0.567,under_target,0.0,,,,,,0,,none,-0.0431,round2_curve,strong,grade<89.0&rank>16,0.0,value:+0.3654:board=0.62|run=0.244|scarcity=0.0|need:+0.1474:need=0.15|demand=under_target|guardrail:-0.0431:intra=none|curve=round2_curve|qb=none|investment:-0.0174:capital_decay_only|athletic_fit:+0.0000:disabled,value,0.3654,board=0.62|run=0.244|scarcity=0.0,need,0.1474,need=0.15|demand=under_target,guardrail,-0.0431,intra=none|curve=round2_curve|qb=none,investment,-0.0174,capital_decay_only,athletic_fit,0.0,disabled
2,26,58,SF,SF,,Jack Endries,342-jack-endries,TE,Texas Longhorns,80.25,Round 3-4,0.4328,top,,0,0.0,,,none,,,,disabled,-0.0132,0.22,0,0,0,101,capital_decay_only,0.0,0,,none,0.0,0,0.0,0,2,4,0.366,on_track,0.0,,,,,,0,,none,-0.0579,round2_curve,strong,grade<89.0&rank>14,0.0,value:+0.3570:board=0.55|run=0.245|scarcity=0.6|need:+0.1468:need=0.15|demand=on_track|guardrail:-0.0579:intra=none|curve=round2_curve|qb=none|investment:-0.0132:capital_decay_only|athletic_fit:+0.0000:disabled,value,0.357,board=0.55|run=0.245|scarcity=0.6,need,0.1468,need=0.15|demand=on_track,guardrail,-0.0579,intra=none|curve=round2_curve|qb=none,investment,-0.0132,capital_decay_only,athletic_fit,0.0,disabled
2,27,59,HOU,HOU,,Michael Taaffe,378-michael-taaffe,S,Texas Longhorns,79.74,Round 4-5,0.3977,top,,0,0.0,,,none,,,,disabled,-0.0236,0.394,0,0,0,78,capital_decay_only,0.0,0,,none,0.0188,1,0.24,0,2,4,0.591,under_target,0.0,,,,,,0,,none,-0.05,round2_curve,strong,grade<89.1&rank>14,0.0,value:+0.3086:board=0.44|run=0.216|scarcity=0.9|need:+0.1626:need=0.15|demand=under_target|guardrail:-0.0500:intra=none|curve=round2_curve|qb=none|investment:-0.0236:capital_decay_only|athletic_fit:+0.0000:disabled,value,0.3086,board=0.44|run=0.216|scarcity=0.9,need,0.1626,need=0.15|demand=under_target,guardrail,-0.05,intra=none|curve=round2_curve|qb=none,investment,-0.0236,capital_decay_only,athletic_fit,0.0,disabled
2,28,60,BUF,BUF,,Omar Cooper Jr.,331-omar-cooper-jr.,WR,Indiana Hoosiers,79.98,Round 4-5,0.4241,top,,0,0.0,,,none,,,,disabled,-0.0302,0.504,0,0,0,33,capital_decay_only,0.0,0,,none,0.0,0,0.0,0,3,4,0.206,on_track,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.3090:board=0.47|run=0.505|scarcity=0.0|need:+0.1453:need=0.15|demand=on_track|investment:-0.0302:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|athletic_fit:+0.0000:disabled,value,0.309,board=0.47|run=0.505|scarcity=0.0,need,0.1453,need=0.15|demand=on_track,investment,-0.0302,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none,athletic_fit,0.0,disabled
2,29,61,LAR,LAR,,Jake Golday,330-jake-golday,LB,Cincinnati Bearcats,80.51,Round 3-4,0.5416,top,,0,0.0,,,none,,,,disabled,0.0,0.0,0,0,0,,none,0.0,0,,none,0.0432,2,0.57,0,3,3,0.5,under_target,0.0,,,,,,0,,none,-0.0454,round2_curve,strong,grade<89.0&rank>16,0.0,value:+0.3490:board=0.58|run=0.15|scarcity=0.3|need:+0.2380:need=0.48|demand=under_target|guardrail:-0.0454:intra=none|curve=round2_curve|qb=none|investment:+0.0000:none|athletic_fit:+0.0000:disabled,value,0.349,board=0.58|run=0.15|scarcity=0.3,need,0.238,need=0.48|demand=under_target,guardrail,-0.0454,intra=none|curve=round2_curve|qb=none,investment,0.0,none,athletic_fit,0.0,disabled
2,30,62,DEN,DEN,,Eli Stowers,21-eli-stowers,TE,Vanderbilt,79.4,Round 4-5,0.4277,top,,0,0.0,,,none,,,,disabled,-0.0036,0.06,0,0,0,241,capital_decay_only,0.0,0,,none,0.0271,1,0.34,0,2,2,0.631,under_target,0.0,,,,,,0,,none,-0.0492,round2_curve,strong,grade<89.0&rank>14,0.0,need:+0.2429:need=0.72|demand=under_target|value:+0.2375:board=0.35|run=0.15|scarcity=0.6|guardrail:-0.0492:intra=none|curve=round2_curve|qb=none|investment:-0.0036:capital_decay_only|athletic_fit:+0.0000:disabled,need,0.2429,need=0.72|demand=under_target,value,0.2375,board=0.35|run=0.15|scarcity=0.6,guardrail,-0.0492,intra=none|curve=round2_curve|qb=none,investment,-0.0036,capital_decay_only,athletic_fit,0.0,disabled
2,31,63,NE,NE,,Ja'Kobi Lane,20-ja'kobi-lane,WR,USC,79.95,Round 4-5,0.4412,top,,0,0.0,,,none,,,,disabled,-0.0679,1.132,0,0,0,37,capital_decay_only,0.0,0,,none,0.0253,1,0.34,0,3,2,0.452,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.2680:board=0.46|run=0.15|scarcity=0.0|need:+0.2411:need=0.72|demand=under_target|investment:-0.0679:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|athletic_fit:+0.0000:disabled,value,0.268,board=0.46|run=0.15|scarcity=0.0,need,0.2411,need=0.72|demand=under_target,investment,-0.0679,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none,athletic_fit,0.0,disabled
2,32,64,SEA,SEA,,Kaytron Allen,375-kaytron-allen,RB,Penn State Nittany Lions,80.4,Round 3-4,0.3849,top,,0,0.0,,,none,,,,disabled,-0.0324,0.54,0,0,0,52,capital_decay_only,0.0,0,,none,0.0192,1,0.24,0,2,4,0.652,under_target,0.0,,,,,,0,,none,-0.0773,round2_curve,strong,grade<89.5&rank>12,0.0,value:+0.3285:board=0.57|run=0.0|scarcity=0.3|need:+0.1660:need=0.15|demand=under_target|guardrail:-0.0773:intra=none|curve=round2_curve|qb=none|investment:-0.0324:capital_decay_only|athletic_fit:+0.0000:disabled,value,0.3285,board=0.57|run=0.0|scarcity=0.3,need,0.166,need=0.15|demand=under_target,guardrail,-0.0773,intra=none|curve=round2_curve|qb=none,investment,-0.0324,capital_decay_only,athletic_fit,0.0,disabled
